Timestamp for sample frequency every 1 min min, Temperature_Celsius,Relative_Humidity
2021-02-25 14:17:00,23.79,66.82
2021-02-25 14:18:00,23.79,66.85
2021-02-25 14:19:00,23.8,66.83
2021-02-25 14:20:00,23.81,66.88
2021-02-25 14:21:00,23.8,66.98
2021-02-25 14:22:00,23.81,67.07
2021-02-25 14:23:00,23.83,67.15
2021-02-25 14:24:00,23.81,67.28
2021-02-25 14:25:00,23.81,67.35
2021-02-25 14:26:00,23.81,67.44
2021-02-25 14:27:00,23.81,67.51
2021-02-25 14:28:00,23.83,67.56
2021-02-25 14:29:00,23.83,67.63
2021-02-25 14:30:00,23.83,67.66
2021-02-25 14:31:00,23.84,67.7
2021-02-25 14:32:00,23.83,67.77
2021-02-25 14:33:00,23.83,67.8
2021-02-25 14:34:00,23.84,67.83
2021-02-25 14:35:00,23.84,67.87
2021-02-25 14:36:00,23.86,67.94
2021-02-25 14:37:00,23.86,67.97
2021-02-25 14:38:00,23.86,68
2021-02-25 14:39:00,23.86,68.05
2021-02-25 14:40:00,23.86,68.06
2021-02-25 14:41:00,23.87,68.09
2021-02-25 14:42:00,23.89,68.08
2021-02-25 14:43:00,23.89,68.06
2021-02-25 14:44:00,23.89,68.04
2021-02-25 14:45:00,23.89,68.03
2021-02-25 14:46:00,23.89,68.03
2021-02-25 14:47:00,23.87,68.05
2021-02-25 14:48:00,23.9,68.07
2021-02-25 14:49:00,23.9,68.08
2021-02-25 14:50:00,23.9,68.09
2021-02-25 14:51:00,23.91,68.09
2021-02-25 14:52:00,23.94,68.15
2021-02-25 14:53:00,23.94,68.14
2021-02-25 14:54:00,23.96,68.09
2021-02-25 14:55:00,23.97,68.04
2021-02-25 14:56:00,23.97,68
2021-02-25 14:57:00,23.98,68
2021-02-25 14:58:00,23.98,67.98
2021-02-25 14:59:00,24,68
2021-02-25 15:00:00,24,67.97
2021-02-25 15:01:00,24,68.03
2021-02-25 15:02:00,24,68.07
2021-02-25 15:03:00,24,68.11
2021-02-25 15:04:00,24,68.14
2021-02-25 15:05:00,24,68.2
2021-02-25 15:06:00,24,68.24
2021-02-25 15:07:00,23.98,68.25
2021-02-25 15:08:00,23.98,68.31
2021-02-25 15:09:00,24,68.37
2021-02-25 15:10:00,24.01,68.43
2021-02-25 15:11:00,24,68.54
2021-02-25 15:12:00,24,68.56
2021-02-25 15:13:00,24.01,68.59
2021-02-25 15:14:00,24.03,68.6
2021-02-25 15:15:00,24.03,68.61
2021-02-25 15:16:00,24,68.62
2021-02-25 15:17:00,24.03,68.66
2021-02-25 15:18:00,24.03,68.65
2021-02-25 15:19:00,24.04,68.62
2021-02-25 15:20:00,24.04,68.61
2021-02-25 15:21:00,24.04,68.6
2021-02-25 15:22:00,24.06,68.61
2021-02-25 15:23:00,24.06,68.62
2021-02-25 15:24:00,24.06,68.62
2021-02-25 15:25:00,24.06,68.63
2021-02-25 15:26:00,24.06,68.61
2021-02-25 15:27:00,24.07,68.6
2021-02-25 15:28:00,24.06,68.58
2021-02-25 15:29:00,24.07,68.6
2021-02-25 15:30:00,24.08,68.59
2021-02-25 15:31:00,24.08,68.54
2021-02-25 15:32:00,24.08,68.56
2021-02-25 15:33:00,24.07,68.55
2021-02-25 15:34:00,24.08,68.55
2021-02-25 15:35:00,24.08,68.52
2021-02-25 15:36:00,24.08,68.52
2021-02-25 15:37:00,24.1,68.54
2021-02-25 15:38:00,24.08,68.55
2021-02-25 15:39:00,24.08,68.57
2021-02-25 15:40:00,24.08,68.57
2021-02-25 15:41:00,24.08,68.57
2021-02-25 15:42:00,24.1,68.58
2021-02-25 15:43:00,24.1,68.62
2021-02-25 15:44:00,24.1,68.64
2021-02-25 15:45:00,24.1,68.66
2021-02-25 15:46:00,24.1,68.7
2021-02-25 15:47:00,24.11,68.71
2021-02-25 15:48:00,24.12,68.72
2021-02-25 15:49:00,24.14,68.68
2021-02-25 15:50:00,24.12,68.69
2021-02-25 15:51:00,24.14,68.7
2021-02-25 15:52:00,24.12,68.74
2021-02-25 15:53:00,24.14,68.77
2021-02-25 15:54:00,24.14,68.79
2021-02-25 15:55:00,24.14,68.79
2021-02-25 15:56:00,24.15,68.83
2021-02-25 15:57:00,24.15,68.8
2021-02-25 15:58:00,24.15,68.79
2021-02-25 15:59:00,24.15,68.77
2021-02-25 16:00:00,24.15,68.79
2021-02-25 16:01:00,24.17,68.83
2021-02-25 16:02:00,24.17,68.87
2021-02-25 16:03:00,24.17,68.96
2021-02-25 16:04:00,24.18,68.94
2021-02-25 16:05:00,24.19,68.96
2021-02-25 16:06:00,24.19,69
2021-02-25 16:07:00,24.19,69
2021-02-25 16:08:00,24.21,68.99
2021-02-25 16:09:00,24.21,69.03
2021-02-25 16:10:00,24.21,69.05
2021-02-25 16:11:00,24.22,69.11
2021-02-25 16:12:00,24.19,69.05
2021-02-25 16:13:00,24.21,69.1
2021-02-25 16:14:00,24.18,69.23
2021-02-25 16:15:00,24.18,69.26
2021-02-25 16:16:00,24.18,69.34
2021-02-25 16:17:00,24.18,69.39
2021-02-25 16:18:00,24.18,69.4
2021-02-25 16:19:00,24.18,69.43
2021-02-25 16:20:00,24.18,69.52
2021-02-25 16:21:00,24.17,69.62
2021-02-25 16:22:00,24.15,69.73
2021-02-25 16:23:00,24.15,69.82
2021-02-25 16:24:00,24.15,69.92
2021-02-25 16:25:00,24.14,70.03
2021-02-25 16:26:00,24.15,70.13
2021-02-25 16:27:00,24.15,70.2
2021-02-25 16:28:00,24.15,70.37
2021-02-25 16:29:00,24.17,70.38
2021-02-25 16:30:00,24.17,70.5
2021-02-25 16:31:00,24.17,70.5
2021-02-25 16:32:00,24.15,70.56
2021-02-25 16:33:00,24.17,70.71
2021-02-25 16:34:00,24.15,70.78
2021-02-25 16:35:00,24.15,70.89
2021-02-25 16:36:00,24.15,71
2021-02-25 16:37:00,24.12,71.15
2021-02-25 16:38:00,24.12,71.29
2021-02-25 16:39:00,24.12,71.31
2021-02-25 16:40:00,24.12,71.4
2021-02-25 16:41:00,24.12,71.46
2021-02-25 16:42:00,24.12,71.33
2021-02-25 16:43:00,24.11,71.29
2021-02-25 16:44:00,24.12,71.24
2021-02-25 16:45:00,24.11,71.23
2021-02-25 16:46:00,24.1,71.25
2021-02-25 16:47:00,24.1,71.24
2021-02-25 16:48:00,24.1,71.23
2021-02-25 16:49:00,24.08,71.27
2021-02-25 16:50:00,24.07,71.3
2021-02-25 16:51:00,24.04,71.34
2021-02-25 16:52:00,24.04,71.37
2021-02-25 16:53:00,24.01,71.39
2021-02-25 16:54:00,24,71.47
2021-02-25 16:55:00,23.97,71.53
2021-02-25 16:56:00,23.94,71.58
2021-02-25 16:57:00,23.93,71.68
2021-02-25 16:58:00,23.91,71.77
2021-02-25 16:59:00,23.89,71.79
2021-02-25 17:00:00,23.87,71.84
2021-02-25 17:01:00,23.84,71.93
2021-02-25 17:02:00,23.83,72.01
2021-02-25 17:03:00,23.8,72.04
2021-02-25 17:04:00,23.77,72.1
2021-02-25 17:05:00,23.76,72.18
2021-02-25 17:06:00,23.73,72.2
2021-02-25 17:07:00,23.72,72.3
2021-02-25 17:08:00,23.69,72.4
2021-02-25 17:09:00,23.66,72.46
2021-02-25 17:10:00,23.64,72.53
2021-02-25 17:11:00,23.63,72.6
2021-02-25 17:12:00,23.62,72.67
2021-02-25 17:13:00,23.62,72.77
2021-02-25 17:14:00,23.6,72.84
2021-02-25 17:15:00,23.59,72.92
2021-02-25 17:16:00,23.56,72.99
2021-02-25 17:17:00,23.55,73.04
2021-02-25 17:18:00,23.55,73.17
2021-02-25 17:19:00,23.53,73.21
2021-02-25 17:20:00,23.52,73.29
2021-02-25 17:21:00,23.5,73.37
2021-02-25 17:22:00,23.5,73.41
2021-02-25 17:23:00,23.49,73.53
2021-02-25 17:24:00,23.46,73.6
2021-02-25 17:25:00,23.45,73.64
2021-02-25 17:26:00,23.45,73.69
2021-02-25 17:27:00,23.43,73.78
2021-02-25 17:28:00,23.43,73.85
2021-02-25 17:29:00,23.43,73.89
2021-02-25 17:30:00,23.42,73.96
2021-02-25 17:31:00,23.41,73.98
2021-02-25 17:32:00,23.41,74.04
2021-02-25 17:33:00,23.41,74.11
2021-02-25 17:34:00,23.39,74.21
2021-02-25 17:35:00,23.38,74.29
2021-02-25 17:36:00,23.36,74.36
2021-02-25 17:37:00,23.36,74.41
2021-02-25 17:38:00,23.35,74.46
2021-02-25 17:39:00,23.35,74.53
2021-02-25 17:40:00,23.33,74.57
2021-02-25 17:41:00,23.33,74.6
2021-02-25 17:42:00,23.33,74.7
2021-02-25 17:43:00,23.32,74.74
2021-02-25 17:44:00,23.32,74.77
2021-02-25 17:45:00,23.31,74.82
2021-02-25 17:46:00,23.31,74.9
2021-02-25 17:47:00,23.31,74.96
2021-02-25 17:48:00,23.31,74.92
2021-02-25 17:49:00,23.31,74.9
2021-02-25 17:50:00,23.31,74.92
2021-02-25 17:51:00,23.29,74.97
2021-02-25 17:52:00,23.29,74.96
2021-02-25 17:53:00,23.29,74.98
2021-02-25 17:54:00,23.28,75.02
2021-02-25 17:55:00,23.28,75.04
2021-02-25 17:56:00,23.28,75.06
2021-02-25 17:57:00,23.28,75.05
2021-02-25 17:58:00,23.28,75.06
2021-02-25 17:59:00,23.26,75.06
2021-02-25 18:00:00,23.26,75.06
2021-02-25 18:01:00,23.25,75.07
2021-02-25 18:02:00,23.25,75.11
2021-02-25 18:03:00,23.25,75.13
2021-02-25 18:04:00,23.25,75.15
2021-02-25 18:05:00,23.24,75.16
2021-02-25 18:06:00,23.22,75.16
2021-02-25 18:07:00,23.22,75.18
2021-02-25 18:08:00,23.22,75.17
2021-02-25 18:09:00,23.22,75.19
2021-02-25 18:10:00,23.21,75.19
2021-02-25 18:11:00,23.21,75.22
2021-02-25 18:12:00,23.2,75.24
2021-02-25 18:13:00,23.2,75.27
2021-02-25 18:14:00,23.2,75.36
2021-02-25 18:15:00,23.21,75.42
2021-02-25 18:16:00,23.2,75.51
2021-02-25 18:17:00,23.21,75.61
2021-02-25 18:18:00,23.21,75.65
2021-02-25 18:19:00,23.21,75.72
2021-02-25 18:20:00,23.21,75.74
2021-02-25 18:21:00,23.2,75.78
2021-02-25 18:22:00,23.2,75.75
2021-02-25 18:23:00,23.2,75.7
2021-02-25 18:24:00,23.2,75.7
2021-02-25 18:25:00,23.2,75.69
2021-02-25 18:26:00,23.18,75.73
2021-02-25 18:27:00,23.2,75.8
2021-02-25 18:28:00,23.2,75.88
2021-02-25 18:29:00,23.18,75.9
2021-02-25 18:30:00,23.18,75.93
2021-02-25 18:31:00,23.18,75.9
2021-02-25 18:32:00,23.18,75.84
2021-02-25 18:33:00,23.17,75.67
2021-02-25 18:34:00,23.18,75.64
2021-02-25 18:35:00,23.17,75.6
2021-02-25 18:36:00,23.17,75.64
2021-02-25 18:37:00,23.17,75.71
2021-02-25 18:38:00,23.17,75.75
2021-02-25 18:39:00,23.17,75.8
2021-02-25 18:40:00,23.17,75.86
2021-02-25 18:41:00,23.17,75.91
2021-02-25 18:42:00,23.17,76.01
2021-02-25 18:43:00,23.17,76.01
2021-02-25 18:44:00,23.18,76.01
2021-02-25 18:45:00,23.18,76.01
2021-02-25 18:46:00,23.18,75.98
2021-02-25 18:47:00,23.18,75.92
2021-02-25 18:48:00,23.18,75.83
2021-02-25 18:49:00,23.18,75.75
2021-02-25 18:50:00,23.17,75.69
2021-02-25 18:51:00,23.17,75.61
2021-02-25 18:52:00,23.17,75.58
2021-02-25 18:53:00,23.15,75.52
2021-02-25 18:54:00,23.15,75.48
2021-02-25 18:55:00,23.15,75.4
2021-02-25 18:56:00,23.14,75.3
2021-02-25 18:57:00,23.14,75.19
2021-02-25 18:58:00,23.12,75.14
2021-02-25 18:59:00,23.12,75.06
2021-02-25 19:00:00,23.11,74.99
2021-02-25 19:01:00,23.12,74.97
2021-02-25 19:02:00,23.11,74.89
2021-02-25 19:03:00,23.1,74.83
2021-02-25 19:04:00,23.1,74.74
2021-02-25 19:05:00,23.08,74.67
2021-02-25 19:06:00,23.08,74.6
2021-02-25 19:07:00,23.06,74.48
2021-02-25 19:08:00,23.06,74.42
2021-02-25 19:09:00,23.06,74.29
2021-02-25 19:10:00,23.06,74.19
2021-02-25 19:11:00,23.05,74.06
2021-02-25 19:12:00,23.04,73.94
2021-02-25 19:13:00,23.02,73.84
2021-02-25 19:14:00,23.02,73.77
2021-02-25 19:15:00,23.02,73.65
2021-02-25 19:16:00,23.01,73.57
2021-02-25 19:17:00,23.01,73.49
2021-02-25 19:18:00,23.01,73.39
2021-02-25 19:19:00,23.01,73.28
2021-02-25 19:20:00,22.99,73.18
2021-02-25 19:21:00,22.99,73.11
2021-02-25 19:22:00,22.97,72.97
2021-02-25 19:23:00,22.97,72.88
2021-02-25 19:24:00,22.97,72.8
2021-02-25 19:25:00,22.95,72.64
2021-02-25 19:26:00,22.94,72.54
2021-02-25 19:27:00,22.94,72.47
2021-02-25 19:28:00,22.93,72.41
2021-02-25 19:29:00,22.91,72.38
2021-02-25 19:30:00,22.91,72.31
2021-02-25 19:31:00,22.9,72.21
2021-02-25 19:32:00,22.9,72.09
2021-02-25 19:33:00,22.87,72.06
2021-02-25 19:34:00,22.87,71.97
2021-02-25 19:35:00,22.85,71.93
2021-02-25 19:36:00,22.85,71.85
2021-02-25 19:37:00,22.85,71.81
2021-02-25 19:38:00,22.84,71.81
2021-02-25 19:39:00,22.84,71.77
2021-02-25 19:40:00,22.81,71.65
2021-02-25 19:41:00,22.81,71.61
2021-02-25 19:42:00,22.81,71.59
2021-02-25 19:43:00,22.8,71.47
2021-02-25 19:44:00,22.8,71.41
2021-02-25 19:45:00,22.78,71.33
2021-02-25 19:46:00,22.78,71.31
2021-02-25 19:47:00,22.78,71.22
2021-02-25 19:48:00,22.78,71.17
2021-02-25 19:49:00,22.78,71.08
2021-02-25 19:50:00,22.75,71.03
2021-02-25 19:51:00,22.75,70.96
2021-02-25 19:52:00,22.75,70.95
2021-02-25 19:53:00,22.74,70.89
2021-02-25 19:54:00,22.73,70.85
2021-02-25 19:55:00,22.73,70.81
2021-02-25 19:56:00,22.74,70.76
2021-02-25 19:57:00,22.71,70.75
2021-02-25 19:58:00,22.7,70.69
2021-02-25 19:59:00,22.7,70.62
2021-02-25 20:00:00,22.69,70.59
2021-02-25 20:01:00,22.69,70.47
2021-02-25 20:02:00,22.69,70.43
2021-02-25 20:03:00,22.67,70.36
2021-02-25 20:04:00,22.66,70.32
2021-02-25 20:05:00,22.66,70.31
2021-02-25 20:06:00,22.64,70.25
2021-02-25 20:07:00,22.64,70.16
2021-02-25 20:08:00,22.63,70.15
2021-02-25 20:09:00,22.63,70.08
2021-02-25 20:10:00,22.62,70.01
2021-02-25 20:11:00,22.62,69.88
2021-02-25 20:12:00,22.62,69.9
2021-02-25 20:13:00,22.6,69.81
2021-02-25 20:14:00,22.59,69.72
2021-02-25 20:15:00,22.59,69.67
2021-02-25 20:16:00,22.57,69.58
2021-02-25 20:17:00,22.59,69.5
2021-02-25 20:18:00,22.59,69.37
2021-02-25 20:19:00,22.59,69.35
2021-02-25 20:20:00,22.57,69.35
2021-02-25 20:21:00,22.57,69.31
2021-02-25 20:22:00,22.56,69.27
2021-02-25 20:23:00,22.54,69.28
2021-02-25 20:24:00,22.54,69.24
2021-02-25 20:25:00,22.53,69.24
2021-02-25 20:26:00,22.52,69.15
2021-02-25 20:27:00,22.52,69.07
2021-02-25 20:28:00,22.5,68.97
2021-02-25 20:29:00,22.5,68.91
2021-02-25 20:30:00,22.5,68.85
2021-02-25 20:31:00,22.47,68.84
2021-02-25 20:32:00,22.47,68.72
2021-02-25 20:33:00,22.47,68.7
2021-02-25 20:34:00,22.46,68.6
2021-02-25 20:35:00,22.44,68.6
2021-02-25 20:36:00,22.46,68.54
2021-02-25 20:37:00,22.44,68.52
2021-02-25 20:38:00,22.43,68.42
2021-02-25 20:39:00,22.43,68.33
2021-02-25 20:40:00,22.42,68.3
2021-02-25 20:41:00,22.42,68.25
2021-02-25 20:42:00,22.42,68.19
2021-02-25 20:43:00,22.39,68.09
2021-02-25 20:44:00,22.39,68.07
2021-02-25 20:45:00,22.37,68
2021-02-25 20:46:00,22.37,67.96
2021-02-25 20:47:00,22.39,67.92
2021-02-25 20:48:00,22.37,67.88
2021-02-25 20:49:00,22.37,67.82
2021-02-25 20:50:00,22.37,67.78
2021-02-25 20:51:00,22.36,67.71
2021-02-25 20:52:00,22.35,67.69
2021-02-25 20:53:00,22.36,67.64
2021-02-25 20:54:00,22.33,67.57
2021-02-25 20:55:00,22.33,67.58
2021-02-25 20:56:00,22.32,67.55
2021-02-25 20:57:00,22.32,67.52
2021-02-25 20:58:00,22.3,67.53
2021-02-25 20:59:00,22.29,67.46
2021-02-25 21:00:00,22.29,67.43
2021-02-25 21:01:00,22.27,67.33
2021-02-25 21:02:00,22.27,67.32
2021-02-25 21:03:00,22.27,67.24
2021-02-25 21:04:00,22.27,67.24
2021-02-25 21:05:00,22.27,67.2
2021-02-25 21:06:00,22.25,67.16
2021-02-25 21:07:00,22.25,67.11
2021-02-25 21:08:00,22.25,67.07
2021-02-25 21:09:00,22.23,67.04
2021-02-25 21:10:00,22.22,67
2021-02-25 21:11:00,22.22,67
2021-02-25 21:12:00,22.22,66.97
2021-02-25 21:13:00,22.22,66.91
2021-02-25 21:14:00,22.2,66.88
2021-02-25 21:15:00,22.19,66.85
2021-02-25 21:16:00,22.18,66.82
2021-02-25 21:17:00,22.18,66.8
2021-02-25 21:18:00,22.19,66.75
2021-02-25 21:19:00,22.18,66.7
2021-02-25 21:20:00,22.18,66.68
2021-02-25 21:21:00,22.18,66.69
2021-02-25 21:22:00,22.16,66.7
2021-02-25 21:23:00,22.16,66.7
2021-02-25 21:24:00,22.15,66.71
2021-02-25 21:25:00,22.15,66.69
2021-02-25 21:26:00,22.15,66.65
2021-02-25 21:27:00,22.14,66.54
2021-02-25 21:28:00,22.12,66.49
2021-02-25 21:29:00,22.12,66.41
2021-02-25 21:30:00,22.12,66.3
2021-02-25 21:31:00,22.12,66.28
2021-02-25 21:32:00,22.09,66.23
2021-02-25 21:33:00,22.09,66.13
2021-02-25 21:34:00,22.08,66.18
2021-02-25 21:35:00,22.08,66.07
2021-02-25 21:36:00,22.08,66
2021-02-25 21:37:00,22.06,65.98
2021-02-25 21:38:00,22.05,65.91
2021-02-25 21:39:00,22.05,65.86
2021-02-25 21:40:00,22.04,65.79
2021-02-25 21:41:00,22.02,65.73
2021-02-25 21:42:00,22.02,65.72
2021-02-25 21:43:00,22.02,65.64
2021-02-25 21:44:00,22.01,65.6
2021-02-25 21:45:00,22.02,65.53
2021-02-25 21:46:00,22.01,65.48
2021-02-25 21:47:00,22.01,65.46
2021-02-25 21:48:00,22.02,65.39
2021-02-25 21:49:00,22.01,65.36
2021-02-25 21:50:00,22.01,65.31
2021-02-25 21:51:00,21.99,65.31
2021-02-25 21:52:00,21.99,65.28
2021-02-25 21:53:00,21.98,65.31
2021-02-25 21:54:00,21.98,65.19
2021-02-25 21:55:00,21.98,65.19
2021-02-25 21:56:00,21.98,65.14
2021-02-25 21:57:00,21.97,65.13
2021-02-25 21:58:00,21.94,65.07
2021-02-25 21:59:00,21.95,65.04
2021-02-25 22:00:00,21.94,65.16
2021-02-25 22:01:00,21.92,65.36
2021-02-25 22:02:00,21.92,65.66
2021-02-25 22:03:00,21.94,65.88
2021-02-25 22:04:00,21.92,66.11
2021-02-25 22:05:00,21.92,66.31
2021-02-25 22:06:00,21.94,66.48
2021-02-25 22:07:00,21.94,66.63
2021-02-25 22:08:00,21.92,66.78
2021-02-25 22:09:00,21.92,66.99
2021-02-25 22:10:00,21.92,67.09
2021-02-25 22:11:00,21.94,67.29
2021-02-25 22:12:00,21.94,67.45
2021-02-25 22:13:00,21.94,67.55
2021-02-25 22:14:00,21.94,67.66
2021-02-25 22:15:00,21.94,67.74
2021-02-25 22:16:00,21.94,67.87
2021-02-25 22:17:00,21.94,67.96
2021-02-25 22:18:00,21.95,68
2021-02-25 22:19:00,21.95,68.06
2021-02-25 22:20:00,21.95,68.08
2021-02-25 22:21:00,21.95,68.1
2021-02-25 22:22:00,21.95,68.15
2021-02-25 22:23:00,21.94,68.15
2021-02-25 22:24:00,21.94,68.14
2021-02-25 22:25:00,21.94,68.17
2021-02-25 22:26:00,21.95,68.17
2021-02-25 22:27:00,21.95,68.16
2021-02-25 22:28:00,21.94,68.13
2021-02-25 22:29:00,21.94,68.14
2021-02-25 22:30:00,21.94,68.08
2021-02-25 22:31:00,21.94,68.04
2021-02-25 22:32:00,21.92,68.03
2021-02-25 22:33:00,21.94,68
2021-02-25 22:34:00,21.94,67.94
2021-02-25 22:35:00,21.92,67.92
2021-02-25 22:36:00,21.92,67.86
2021-02-25 22:37:00,21.92,67.82
2021-02-25 22:38:00,21.94,67.8
2021-02-25 22:39:00,21.94,67.78
2021-02-25 22:40:00,21.92,67.75
2021-02-25 22:41:00,21.91,67.71
2021-02-25 22:42:00,21.92,67.72
2021-02-25 22:43:00,21.92,67.7
2021-02-25 22:44:00,21.91,67.69
2021-02-25 22:45:00,21.92,67.66
2021-02-25 22:46:00,21.91,67.64
2021-02-25 22:47:00,21.92,67.58
2021-02-25 22:48:00,21.94,67.51
2021-02-25 22:49:00,21.94,67.48
2021-02-25 22:50:00,21.92,67.42
2021-02-25 22:51:00,21.92,67.39
2021-02-25 22:52:00,21.92,67.35
2021-02-25 22:53:00,21.91,67.31
2021-02-25 22:54:00,21.92,67.32
2021-02-25 22:55:00,21.91,67.29
2021-02-25 22:56:00,21.91,67.26
2021-02-25 22:57:00,21.91,67.21
2021-02-25 22:58:00,21.89,67.19
2021-02-25 22:59:00,21.89,67.15
2021-02-25 23:00:00,21.88,67.15
2021-02-25 23:01:00,21.88,67.09
2021-02-25 23:02:00,21.88,67.06
2021-02-25 23:03:00,21.88,67
2021-02-25 23:04:00,21.89,66.98
2021-02-25 23:05:00,21.87,66.96
2021-02-25 23:06:00,21.85,66.93
2021-02-25 23:07:00,21.87,66.89
2021-02-25 23:08:00,21.87,66.86
2021-02-25 23:09:00,21.85,66.83
2021-02-25 23:10:00,21.85,66.8
2021-02-25 23:11:00,21.84,66.78
2021-02-25 23:12:00,21.84,66.76
2021-02-25 23:13:00,21.84,66.74
2021-02-25 23:14:00,21.85,66.7
2021-02-25 23:15:00,21.82,66.68
2021-02-25 23:16:00,21.84,66.66
2021-02-25 23:17:00,21.82,66.66
2021-02-25 23:18:00,21.84,66.62
2021-02-25 23:19:00,21.85,66.59
2021-02-25 23:20:00,21.84,66.59
2021-02-25 23:21:00,21.82,66.57
2021-02-25 23:22:00,21.82,66.57
2021-02-25 23:23:00,21.81,66.57
2021-02-25 23:24:00,21.82,66.54
2021-02-25 23:25:00,21.81,66.51
2021-02-25 23:26:00,21.82,66.5
2021-02-25 23:27:00,21.81,66.48
2021-02-25 23:28:00,21.81,66.48
2021-02-25 23:29:00,21.79,66.48
2021-02-25 23:30:00,21.79,66.49
2021-02-25 23:31:00,21.79,66.48
2021-02-25 23:32:00,21.79,66.48
2021-02-25 23:33:00,21.78,66.51
2021-02-25 23:34:00,21.77,66.48
2021-02-25 23:35:00,21.78,66.46
2021-02-25 23:36:00,21.78,66.45
2021-02-25 23:37:00,21.77,66.41
2021-02-25 23:38:00,21.77,66.37
2021-02-25 23:39:00,21.77,66.36
2021-02-25 23:40:00,21.77,66.34
2021-02-25 23:41:00,21.77,66.34
2021-02-25 23:42:00,21.77,66.33
2021-02-25 23:43:00,21.75,66.32
2021-02-25 23:44:00,21.75,66.3
2021-02-25 23:45:00,21.75,66.28
2021-02-25 23:46:00,21.75,66.29
2021-02-25 23:47:00,21.75,66.3
2021-02-25 23:48:00,21.77,66.28
2021-02-25 23:49:00,21.75,66.3
2021-02-25 23:50:00,21.75,66.33
2021-02-25 23:51:00,21.75,66.31
2021-02-25 23:52:00,21.74,66.32
2021-02-25 23:53:00,21.75,66.31
2021-02-25 23:54:00,21.75,66.31
2021-02-25 23:55:00,21.75,66.33
2021-02-25 23:56:00,21.75,66.34
2021-02-25 23:57:00,21.74,66.33
2021-02-25 23:58:00,21.72,66.37
2021-02-25 23:59:00,21.74,66.36
2021-02-26 00:00:00,21.72,66.36
2021-02-26 00:01:00,21.71,66.34
2021-02-26 00:02:00,21.72,66.35
2021-02-26 00:03:00,21.72,66.3
2021-02-26 00:04:00,21.71,66.27
2021-02-26 00:05:00,21.71,66.29
2021-02-26 00:06:00,21.71,66.26
2021-02-26 00:07:00,21.71,66.26
2021-02-26 00:08:00,21.71,66.27
2021-02-26 00:09:00,21.7,66.27
2021-02-26 00:10:00,21.7,66.25
2021-02-26 00:11:00,21.7,66.28
2021-02-26 00:12:00,21.7,66.27
2021-02-26 00:13:00,21.7,66.26
2021-02-26 00:14:00,21.7,66.26
2021-02-26 00:15:00,21.7,66.23
2021-02-26 00:16:00,21.7,66.22
2021-02-26 00:17:00,21.7,66.21
2021-02-26 00:18:00,21.7,66.17
2021-02-26 00:19:00,21.7,66.11
2021-02-26 00:20:00,21.71,66.07
2021-02-26 00:21:00,21.7,66.05
2021-02-26 00:22:00,21.7,66.05
2021-02-26 00:23:00,21.7,66.07
2021-02-26 00:24:00,21.68,66.07
2021-02-26 00:25:00,21.68,66.06
2021-02-26 00:26:00,21.67,66.08
2021-02-26 00:27:00,21.68,66.09
2021-02-26 00:28:00,21.67,66.12
2021-02-26 00:29:00,21.67,66.1
2021-02-26 00:30:00,21.67,66.12
2021-02-26 00:31:00,21.65,66.12
2021-02-26 00:32:00,21.67,66.11
2021-02-26 00:33:00,21.65,66.1
2021-02-26 00:34:00,21.65,66.1
2021-02-26 00:35:00,21.65,66.1
2021-02-26 00:36:00,21.65,66.09
2021-02-26 00:37:00,21.65,66.04
2021-02-26 00:38:00,21.65,66.04
2021-02-26 00:39:00,21.64,66.07
2021-02-26 00:40:00,21.64,66.05
2021-02-26 00:41:00,21.64,66
2021-02-26 00:42:00,21.64,66.05
2021-02-26 00:43:00,21.64,66.03
2021-02-26 00:44:00,21.64,66.05
2021-02-26 00:45:00,21.64,66.07
2021-02-26 00:46:00,21.63,66.07
2021-02-26 00:47:00,21.64,66.1
2021-02-26 00:48:00,21.64,66.1
2021-02-26 00:49:00,21.64,66.08
2021-02-26 00:50:00,21.64,66.14
2021-02-26 00:51:00,21.64,66.14
2021-02-26 00:52:00,21.63,66.17
2021-02-26 00:53:00,21.63,66.16
2021-02-26 00:54:00,21.63,66.15
2021-02-26 00:55:00,21.63,66.15
2021-02-26 00:56:00,21.63,66.15
2021-02-26 00:57:00,21.63,66.16
2021-02-26 00:58:00,21.61,66.16
2021-02-26 00:59:00,21.63,66.12
2021-02-26 01:00:00,21.63,66.14
2021-02-26 01:01:00,21.63,66.12
2021-02-26 01:02:00,21.61,66.13
2021-02-26 01:03:00,21.61,66.1
2021-02-26 01:04:00,21.61,66.07
2021-02-26 01:05:00,21.6,66.06
2021-02-26 01:06:00,21.6,66.03
2021-02-26 01:07:00,21.6,66
2021-02-26 01:08:00,21.6,65.98
2021-02-26 01:09:00,21.6,65.95
2021-02-26 01:10:00,21.6,65.93
2021-02-26 01:11:00,21.6,65.9
2021-02-26 01:12:00,21.6,65.89
2021-02-26 01:13:00,21.6,65.9
2021-02-26 01:14:00,21.58,65.89
2021-02-26 01:15:00,21.58,65.92
2021-02-26 01:16:00,21.57,65.9
2021-02-26 01:17:00,21.58,65.92
2021-02-26 01:18:00,21.6,65.88
2021-02-26 01:19:00,21.6,65.88
2021-02-26 01:20:00,21.6,65.88
2021-02-26 01:21:00,21.58,65.89
2021-02-26 01:22:00,21.58,65.9
2021-02-26 01:23:00,21.58,65.89
